text,label,n_saltos
"💰 Bonificación Proyecto Éxito Confirmada - Proceso de Pago Estimado Juan Galván Torres, Aprobamos bonificación especial por contribución excepcional en Proyecto Phoenix. Detalles pago: Monto: $7,500 Tipo: Bonificación extraordinaria Período: Q3 2024 resultados Método pago: Misma cuenta nómina Fecha estimada: 30/11/2024 Confirma datos y acepta: hxxp://grasslandhotel.com.vn/... Plazo aceptación: 5 días hábiles. Saludos, Alejandro Armenta Barrera Compensaciones Ejecutivas",1,0
"🔄 Transición Proveedor TI: GlobalTech → CloudSolutions Estimado José Ángel Encinas Macías, Comunicamos transición proveedor servicios TI efectiva Enero 2025. Detalles transición: Proveedor actual: GlobalTech (contrato vence 31/12) Nuevo proveedor: CloudSolutions Inc. Mejoras: SLA 99.99%, costo -15% Período migración: Diciembre 2024 Impacto usuarios: Mínimo (2 horas downtime programado) Revisa cronograma y capacitaciones: hxxp://9779.info/... Confirma recepción antes del 22/11. Saludos, Dayana Salazar Figueroa Gestión de Proveedores TI",1,0
"📄 Documentación Fiscal 2024 - Entrega Requerida Estimada María Elena Ceballos Venegas, Requiere entrega documentación fiscal para declaración anual 2024. Documentos solicitados: Comprobantes deducciones personales Facturas gastos médicos (cónyuge/hijos) Intereses hipotecarios Donaciones deducibles Otros gastos autorizados Fecha límite entrega: 25/11/2024 Portal seguro documentación: sydsarthaus.com Importante: Retraso genera multas estimadas $850-1,200. Saludos, Jesús Arias Márquez Departamento Fiscal Corporativo",1,0
"⚠ Incidente: Aplicación CRM v4.2 - Fallos Reportados Estimado Diego López Carbajal, Recibimos múltiples reportes de fallos en aplicación CRM versión 4.2 desde tu equipo. Problemas identificados: Cierre inesperado sesión cada 15-20 minutos Pérdida datos no guardados Lentitud extrema módulo reportes Errores sincronización móvil Solución temporal disponible: Reversión a versión 4.1 estable Accede a herramienta de reparación: hxxp://icomtec.com.my/... Tiempo estimado solución: 10 minutos. Saludos, Andrés Rico Encinas Soporte Técnico Nivel 2",1,0
"🎁 Mejora Beneficios 2025: Seguro Médico Ampliado + Fondo Educación Estimado Gabriel Jaime Patiño, Aprobamos mejora significativa en paquete de beneficios efectivo Enero 2025. Nuevos beneficios: Seguro médico: Cobertura dental 100% incluida Fondo educación: $5,000 anual adicionales Wellness: Suscripción gym/apps salud Home office: Bono $600 equipamiento Desarrollo: Presupuesto capacitación +25% Revisa detalles completos y opciones: afugowe.com Selecciona opciones antes del 30/11. Saludos, María Luisa Bravo Estrada Gestión Total de Compensación",1,0
"🔍 Auditoría Seguridad Cuentas: Tu Cuenta Seleccionada para Verificación Estimado Héctor Castañón Quezada, Tu cuenta fue seleccionada aleatoriamente para auditoría de seguridad trimestral. Proceso: Revisión permisos y acceso Verificación dispositivos autorizados Confirmación datos contacto emergencia Validación métodos recuperación cuenta No es necesario acción si: Todo está actualizado y reconoces tus dispositivos Si necesitas actualizar: Completa en 15 minutos máximo: hxxp://9779.info/... Fecha límite: 22/11/2024. Saludos, Celeste Cortés Sánchez Auditoría de Seguridad Informática",1,0
"📋 Política Teletrabajo Actualizada: Nuevos Requisitos y Flexibilidades Estimado Javier Nieto Beltrán, Actualizamos política de teletrabajo basada en resultados piloto 2024. Principales cambios: Días mínimos oficina: 2 → 1 por semana Equipamiento: Empresa provee monitor adicional Conectividad: Bono internet $50/mes Espacio trabajo: Requisitos ergonómicos específicos Productividad: Nuevas métricas de evaluación Aplica a partir de: 01/12/2024 Revisa y acepta nueva política: trtsport.cz Confirmación requerida antes del 25/11. Saludos, Abraham Romero Mejía Políticas de Trabajo Remoto",1,0
"🏥 OFERTA: Seguro Médico Plus Familiar - Período Inscripción Abierto Estimada Adriana Cárdenas Pineda, Período de inscripción para seguro médico Plus Familiar 2025 ahora abierto. Cobertura mejorada: Deductible anual: $500 → $300 Copagos: Reducción 20% promedio Especialistas: Red ampliada 40% Dental/Oftalmológico: Incluidos sin costo adicional Prima mensual: Aumento solo 4% (empresa absorbe 8%) Compara planes y selecciona: hxxp://style.org.hc360.com/... Período selección: Hasta 30/11/2024. Saludos, Luz Reyes Ceballos Administración de Beneficios",1,0
"❗ Discrepancia Factura FE-88732 - Validación Requerida Estimada Beatriz Haro Bautista, Sistema detectó discrepancia en factura electrónica FE-88732 emitida a tu nombre. Detalles discrepancia: RFC emisor no coincide con proveedor registrado Concepto no alineado con orden compra Monto excede autorización en 18% Fecha fuera período contable Factura en estado: Pendiente validación Acción requerida: Verifica y autoriza o rechaza: ammmmazonm.temp.swtest.ru Resuelve hoy para evitar retraso pagos. Saludos, Andrés Peña Olivarez Control de Facturación Electrónica",1,0
"🤫 ENCUESTA CONFIDENCIAL: Percepción Compensación y Equidad Salarial Estimado Juan José Zorrilla Cordero, Invirtación a encuesta confidencial sobre percepción de equidad salarial y compensación. Características: 100% anónima (sistema externo certificado) Duración: 12-15 minutos Objetivo: Benchmark salarial interno 2025 Impacto: Ajustes estructura salarial basados en resultados Incentivo: Sorteo $500 entre participantes Resultados: Solo disponibles agregados por nivel/departamento Participa aquí: hxxp://www[.]naylorantiques.com/... Cierre: 25/11/2024 6:00 PM. Saludos, Miguel Luna García Compensación y Equidad Salarial",1,0
"💻 CICLO RENOVACIÓN: Asignación Nuevo Equipo Dell Latitude 7440 Estimada Kenia Salazar Miramontes, Tu equipo ha sido seleccionado para renovación ciclo 2024-Q4. Nuevo equipo asignado: Modelo: Dell Latitude 7440 Procesador: Intel Core i7 13th Gen RAM: 32GB DDR5 Almacenamiento: 1TB NVMe SSD Pantalla: 14"" FHD Touch Garantía: 3 años premium support Proceso entrega: Agenda cita instalación/configuración Backup datos (asistido por TI) Entrega física equipo nuevo Retiro equipo antiguo para reciclaje Agenda tu renovación: hxxp://pastehtml.com/view/b2i243gkw.html Período asignación: 25/11 - 06/12/2024. Saludos, Luis Espinosa Cabrera Gestión de Activos de TI",1,0
"⚠ Transferencia T-88429 Fallida - Verificación Requerida Estimado Leonardo Vergara Herrera, La transferencia programada T-88429 fue rechazada por el banco destino. Detalles transacción: Monto: $18,450.00 Destino: Banco Nacional de México Cuenta: ****5487 Motivo rechazo: Datos beneficiario incompletos Fecha programada: 18/11/2024 Estado: Pendiente corrección Urgente: Corrige datos en próximas 4 horas para reprogramación hoy. Portal de corrección: hxxp://img14.360buyimg.com/... Saludos, Adriana Ortega Treviño Operaciones Bancarias Corporativas",1,0
"🕐 Cambio Horario Oficina: Ampliación Cobertura Nocturna Estimado Fernando Ochoa Castañón, A partir del 02/12/2024, modificamos horarios de oficina para mejor cobertura. Nuevos horarios: Oficina central: 7:00 AM - 8:00 PM (antes 9:00-6:00) Soporte extendido: 6:00 PM - 11:00 PM Personal rotativo: Turnos flexibles disponibles Impacto nómina: Ajuste por horas extendidas Beneficios: Cobertura clientes zona pacífico Mayor flexibilidad personal Mejor servicio 24/7 Bonos por turnos nocturnos Revisa detalles y opciones turnos: hxxp://9779.info/... Confirmación preferencia antes del 26/11. Saludos, Fernando Galván Castañeda Operaciones Corporativas",1,0
"🛠 CERTIFICACIÓN: Azure Solutions Architect - Cupos Limitados Departamento Estimada Silvia Villalobos Díaz, Abierta convocatoria para certificación Microsoft Azure Solutions Architect. Detalles programa: Duración: 8 semanas (Enero-Febrero) Modalidad: Bootcamp intensivo Horas: 120 (80 teóricas, 40 prácticas) Inversión: $3,500 → Empresa cubre 100% Cupos totales: 12 (tu departamento: 2) Requisitos: Experiencia mínima 2 años cloud Aprobación examen diagnóstico Compromiso 10-12 horas/semana Proyecto aplicación real como requisito final Postula aquí: info-online-account.net Cierre convocatoria: 29/11/2024. Saludos, Dulce Velasco Esquivel Desarrollo de Habilidades Técnicas",1,0
"📱 Inventario Dispositivos Móviles: Verificación Trimestral Obligatoria Estimada Irma Peña Correa, Es tiempo de verificación trimestral de dispositivos móviles corporativos. Dispositivos registrados a tu nombre: iPhone 14 Pro (IMEI: 35-987654-321098-7) iPad Pro 12.9"" (IMEI: 35-123456-789012-3) Laptop HP EliteBook (SN: 5CD1234XYZ) Confirma o reporta cambios: microencapsulation.readmyweather.com Fecha límite: 22/11/2024. Saludos, Ricardo Macías Fierro Gestión de Dispositivos Corporativos",1,0
"📋 Revisión Anual Políticas Internas - Tu Feedback Requerido Estimado César Rocha Cruz, Iniciamos proceso de revisión anual de políticas internas corporativas. Políticas a revisar: Código de Conducta y Ética Política de Confidencialidad Protocolo Uso Redes Sociales Política de Viajes y Gastos Protocolo Comunicación Externa Tu rol: Revisor designado para secciones 3.1-3.4 Accede a sistema de revisión colaborativa: hxxp://www[.]vilagnomad.com/... Plazo comentarios: 29/11/2024. Saludos, Isaac Téllez Ponce Cumplimiento Normativo",1,0
"✈ Reserva Vuelo #TK4587 Modificada - Confirmación Urgente Estimado Emanuel Ortega Carbajal, Aerolínea modificó tu reserva de vuelo para viaje Barcelona. Cambios aplicados: Vuelo original: TK4587 9:00 AM Nuevo vuelo: TK4589 11:30 AM Motivo: Cancelación operativa aerolínea Consecuencias: Pierdes conexión Madrid-Barcelona Solución propuesta: Reubicación en vuelo IB8845 8:15 AM Confirma aceptación cambios: hxxp://www[.]ksra.ca/... Responde en 6 horas o se aplicará solución automática. Saludos, María Guadalupe Parra Reyes Gestión de Viajes Corporativos",1,0
"🔄 Migración: Sistema Reportes BI v2.0 → v3.0 - Capacitación Obligatoria Estimado Cristóbal León Gómez, Migramos sistema de reportes BI a versión 3.0 el 02/12/2024. Novedades v3.0: Dashboards en tiempo real IA predictiva integrada Exportación formatos ampliados Colaboración en línea Mobile-first responsive Capacitaciones disponibles: Opción 1: 25/11 10:00-12:00 Opción 2: 26/11 14:00-16:00 Opción 3: 29/11 9:00-11:00 (virtual) Registro capacitación: xo3fhvm5lcvzy92q.download Registro obligatorio antes del 25/11. Saludos, María Cano De la Rosa Business Intelligence",1,0
"🌿 PROGRAMA BIENESTAR 2025: Suscripciones Gym + Nutricionista + Mindfulness Estimada Monserrat Zepeda Soto, Lanzamos nuevo programa integral de bienestar corporativo 2025. Beneficios incluidos: Suscripción gym/estudio (hasta $100/mes) Consultas nutricionista (4 trimestrales) App mindfulness premium (Calm/Headspace) Talleres salud mensuales (presencial/virtual) Retos wellness con premios Costo empleado: $25/mes (empresa subsidia $125/mes) Inscríbete y selecciona opciones: nihahaw5.beget.tech Período inscripción: Hasta 30/11/2024. Saludos, Ximena Benítez Ochoa Bienestar Corporativo",1,0
"🔐 Revisión Trimestral Permisos: 5 Accesos Requieren Tu Confirmación Estimada Fernanda Esparza Lozano, Sistema identificó 5 accesos que requieren tu confirmación o revocación. Accesos bajo revisión: Base datos clientes (nivel alto) - Último acceso: 15/11 Sistema contabilidad módulo pagos - Último acceso: 10/11 Portal proveedores aprobación OC - Último acceso: 12/11 Repositorio documentación confidencial - Último acceso: 05/11 Dashboard ejecutivo ventas - Último acceso: 18/11 Revisa y actualiza: waterviewdistillery.com Plazo: 24/11/2024. Saludos, Martha Montes Gálvez Gestión de Identidades y Accesos",1,0
"🎯 Ajuste Metas Q4 2024: Nuevos Objetivos Aprobados por Dirección Estimado Sergio Zarate Hurtado, Comité directivo aprobó ajuste en metas Q4 para tu área. Metas originales vs nuevas: Ventas: $2.8M → $3.1M (+10.7%) Satisfacción cliente: 92% → 94% (+2pts) Eficiencia operativa: 15% → 18% mejoría Nuevos productos: 2 → 3 lanzamientos Presupuesto adicional aprobado: $85,000 Justificación: Crecimiento mercado más rápido de lo proyectado Revisa detalles y actualiza plan acción: prodenk-sanierung.de Confirmación requerida antes del 22/11. Saludos, Rosa María Ibarra Segura Gestión del Desempeño Corporativo",1,0
"⚠ Cuenta Gastos #CG-4872 Suspendida - Exceso Límite Mensual Estimado Noé Ramos Domínguez, Tu cuenta corporativa de gastos CG-4872 ha sido suspendida automáticamente. Motivo: Excediste límite mensual asignado en 42% Detalles: Límite mensual: $8,500 Gastado noviembre: $12,070 Exceso: $3,570 Mayor categoría exceso: Entretenimiento clientes (+215%) Para reactivar: Justificación por escrito exceso Aprobación director financiero Pago exceso (nómina siguiente) Capacitación política gastos Inicia proceso reactivación: hxxp://www[.]wu8188.com/... Tiempo estimado reactivación: 3-5 días hábiles. Saludos, Norma Sánchez Gutiérrez Control de Gastos Corporativos",1,0
"🔄 TRANSICIÓN CRÍTICA: Proveedor Nómina ADP → Workday Enero 2025 Estimado Nicolás Medina Armenta, Anunciamos transición proveedor servicios nómina efectiva 01/01/2025. Proveedor actual: ADP (10 años) Nuevo proveedor: Workday HCM Fecha corte: 15/12/2024 Migración datos: 16-31/12/2024 Impacto para ti: Nuevo portal empleados (más intuitivo) App móvil mejorada Proceso nómina más rápido (3 → 2 días) Mejor integración beneficios Capacitación obligatoria: 2 horas Registro capacitación y verificación datos: smarticullties.com Verifica datos antes del 25/11. Saludos, Nicolás Estrada Bustamante Nómina y Administración de Personal",1,0
